Date,PWSA,ABC,GTI,PAS,PEPC,PPAP,PPSP,CGSM,MJQE
6/4/2021,0.002663117,0.001212856,-0.00464038,0.001387925,0.005988042,0.006835297,0.004395611,0,0
6/3/2021,0,-0.002424244,0,0,-0.005988042,0.005502077,0,0,0
6/2/2021,-0.023716527,-0.001209922,-0.004618946,-0.006920443,0,0,0.008849615,0,0
6/1/2021,0.0104713,0.002421309,0.004618946,-0.00137836,-0.005952399,0,-0.013245227,0,0
5/31/2021,0.054067221,0.003642991,-0.004618946,0.004140793,0,-0.005502077,-0.00873368,0,0
5/28/2021,0.005571045,0.002436055,0.004618946,0,-0.002962965,0,-0.008658063,0,0
5/27/2021,0.016901811,0,0,-0.00138217,0,0.01242252,-0.017094433,0,0
5/26/2021,0,-0.00365186,-0.004618946,0.008321823,0,0.012578782,0.012793351,0,0
5/25/2021,-0.022472856,0.004872117,-0.004597709,-0.004169568,0.005934736,-0.026372104,-0.037899273,0,0
5/24/2021,-0.102857385,0.001221747,0,-0.005532518,0.00896867,-0.040273899,0.012474174,0,0
5/21/2021,-0.00250313,0.001223242,0,-0.006872879,0.009049836,-0.006557401,0.042741548,0,0
5/20/2021,0.007528266,0.002450982,0,0.005494519,-0.006042314,-0.01169604,0.022075952,0,0
5/19/2021,-0.005025136,0.001227747,0.009216655,-0.001376463,0.003016594,-0.015384919,0.00447428,0,0
5/18/2021,-0.00500001,-0.004901971,-0.036367644,-0.004118057,0.009104767,0.002547772,0,0,0
5/17/2021,0.00500001,-0.001221747,-0.013303966,0.001370802,-0.018127385,0,0.022676709,0,0
5/13/2021,-0.012453461,0,-0.013129291,-0.008196767,-0.008941937,-0.002547772,0.009216655,0,0
5/12/2021,0.012453461,0.004895971,0.013129291,0.001361471,-0.002962965,0.003824096,-0.009216655,0,0
5/11/2021,-0.022305758,-0.010982417,0.017778246,0.020647671,0.023953241,0.018041726,0.056618894,0,0
5/10/2021,-0.009756175,-0.007255171,0.00900907,0.035389397,0.030771659,0.007832938,0.04467244,0,0
5/7/2021,0.067780015,0.001205546,0.004535155,0.038183787,0.031748698,0.056618894,0.02051354,0,0
5/6/2021,0.064365376,0.004836769,0,0.025778531,0.012987196,0.05268122,0.005194817,0,0
5/5/2021,0.002773927,0.001212856,-0.013544225,0,-0.003262646,0.001463058,0.005221944,0,0
5/4/2021,0.048373584,-0.001212856,0.018100042,-0.00153492,-0.003252035,0.007347572,0.005249356,0,0
5/3/2021,0.01173034,-0.009650256,-0.004555817,0,0,-0.004415018,0.005277057,0,0
4/29/2021,0.017857617,-0.011933316,0.027651531,0.003072199,0,-0.055688906,0,0,0
4/28/2021,0,0.001186944,-0.004662013,0,0.009788006,0.094615976,0.005305052,0,0
4/27/2021,0.003007521,0.003569308,0.023530497,0,-0.003273325,0.006125593,0,0,0
4/23/2021,0.009077218,0.003582093,0,0,0,0,0.005333346,0,0
4/22/2021,0.003044142,0.002395211,-0.004750603,0,0.003273325,0,0.005361943,0,0
4/21/2021,0.003053437,-0.001198322,0.004750603,0.003081667,0,0,-0.005361943,0,0
4/20/2021,-0.003053437,-0.001196888,-0.009478744,-0.003081667,0.003284075,0.001537279,0.005361943,0,0
4/19/2021,0,0.004796172,0.028710106,-0.001537279,-0.003284075,-0.001537279,-0.021277398,0,0
4/13/2021,0.003053437,0,0.01467019,0,0.003284075,0,0.005277057,0,0
4/12/2021,0.00306279,-0.001201201,0.004938282,0,-0.006557401,-0.003067487,0,0,0
4/9/2021,0.003072199,-0.00119976,-0.004938282,-0.00153492,0.003273325,-0.003058106,0,0,0
4/8/2021,-0.018293193,0,-0.004914015,0.003072199,0.003284075,0.001527884,0.005305052,0,0
4/7/2021,-0.003016594,0,0,0,-0.003284075,0,-0.010582109,0,0
4/6/2021,-0.003007521,-0.001198322,0,-0.001537279,0.003284075,0,-0.005249356,0,0
4/5/2021,0.015128882,-0.002392346,0.009852296,0.001537279,0,0.001530222,-0.005221944,0,0
4/2/2021,0.003053437,0,-0.004938282,-0.001537279,0.003294896,-0.001530222,0,0,0
4/1/2021,0.009216655,0.004790428,0.004938282,-0.00153492,-0.009852296,0.006134989,-0.005194817,0,0
3/31/2021,0.00619197,-0.00119976,-0.004938282,-0.001532567,0,-0.006134989,0.005194817,0,0
3/30/2021,0.009360443,-0.009546612,0,0.004604766,0.003273325,-0.001527884,0.0104713,0,0
3/29/2021,0.006289329,0.002378122,-0.009804,-0.007662873,0.003284075,0,0.021277398,0,0
3/26/2021,0.006329135,0.005970167,0,0,-0.013072082,0,0,0,0
3/25/2021,-0.009478744,0.001198322,0,-0.012139755,-0.022472856,-0.006088299,0.010810916,0,0
3/24/2021,-0.00313972,-0.001198322,0.009804,0,0.016000341,0.01837724,-0.032088315,0,0
3/23/2021,0.006289329,0.001198322,0.004938282,0.012139755,0,0.01244184,-0.025975486,0,0
3/22/2021,-0.006289329,-0.002395211,-0.062370331,0.004590674,0.032789823,0.014184635,0.091216008,0,0
3/19/2021,0.00313972,0.002395211,0.023530497,-0.006116227,0.003338901,0.011173301,0.016997576,0,0
3/18/2021,-0.00313972,0,0.074107972,0.003053437,0.016863806,0,0.017291497,0,0
3/17/2021,0.015798117,-0.001198322,0.039220713,0,0.013698844,-0.011173301,0.041549003,0,0
3/16/2021,-0.006349228,0,0.040821995,-0.001527884,-0.017094433,-0.00790518,0.006079046,0,0
3/15/2021,0.006349228,0.001198322,0.057158414,0.009202519,0,0.015873349,0.018462063,0,0
3/12/2021,0,0,0,0.021807718,-0.016807118,0.008032172,0.012500163,0,0
3/11/2021,0.009600074,-0.004784698,-0.00878483,-0.014073727,0,0.011354542,-0.006269613,0,0
3/10/2021,0,0.003586376,0.00878483,0,0.033901552,0.001632653,-0.00623055,0,0
3/9/2021,0,-0.005970167,0.014815086,0,-0.013698844,0.001635323,0.00623055,0,0
3/5/2021,0,0.002383791,0,-0.003100778,0,-0.006525309,0.006269613,0,0
3/4/2021,0.01620781,0,0,-0.012307848,-0.003395589,-0.001624696,0,0,0
3/3/2021,0.009852296,-0.002383791,0.015037877,-0.001527884,-0.003384098,0.011428696,0,0,0
3/2/2021,0.009950331,-0.001189768,0.006079046,0,0.017036187,-0.048086187,-0.006269613,0,0
3/1/2021,-0.013245227,-0.001188354,0,-0.007604599,0.003442344,-0.086880956,0.006269613,0,0
2/26/2021,0,0,0,-0.012048339,-0.017094433,0.085317234,0,0,0
2/25/2021,0.003294896,-0.003556613,0,0,-0.01011813,-0.030771659,0,0,0
2/24/2021,0.009950331,0,0,-0.001495887,0.041101676,0.09198239,0.025479085,0,0
2/23/2021,-0.009950331,0.001184133,0,-0.002985077,-0.027587957,0.008340332,0,0,0
2/22/2021,0,-0.001184133,-0.006079046,-0.004460974,0,-0.001673641,0.006472515,0,0
2/19/2021,0,0.002369669,0.024541109,0,-0.003395589,-0.001670844,0,0,0
2/18/2021,-0.003294896,-0.002369669,-0.024541109,0,0,0,0,0,0
2/17/2021,0,0.001184133,0,-0.010332195,0.017094433,-0.001668057,0.006514681,0,0
2/16/2021,0.006600684,-0.002366865,-0.029852963,0,-0.027212564,0,0.013158085,0,0
2/15/2021,-0.006600684,-0.00471699,0.020803128,0.004415018,0.016920877,0.00836825,-0.019672766,0,0
2/12/2021,0,-0.001175779,-0.002998503,-0.007347572,#VALUE!,0.025533302,0,0,0
2/11/2021,-0.003284075,0.001175779,0.002998503,0,#VALUE!,-0.008583744,0.013072082,0,0
2/10/2021,-0.0130295,0,-0.020803128,-0.001463058,0.006872879,0,0.006600684,0,0
2/9/2021,0.019608471,0,0.035932009,-0.001460921,-0.017094433,0,0,0,0
2/8/2021,-0.003294896,0,-0.006079046,-0.005822433,-0.016807118,0.001710864,0,0,0
2/5/2021,0,0,0,0,0.01342302,-0.001710864,0,0,0
2/4/2021,0.013245227,0,0,0.004363643,0,0,0.006644543,0,0
2/3/2021,-0.016529302,0.005899722,-0.035718083,-0.020202707,0,-0.003412973,0,0,0
2/2/2021,0,-0.004722559,-0.00873368,0.005730675,0,0,0,0,0
2/1/2021,0.013201512,-0.019825722,0,0,0.006779687,-0.003401364,0,0,0
1/29/2021,-0.013201512,0.028104894,0.072103294,-0.00143575,-0.003395589,0.008525201,-0.013245227,0,0
1/28/2021,0,-0.001186944,-0.086492031,0.002873565,0,0,0.019934215,0,0
1/27/2021,-0.003273325,0.002375298,0,0,0,0,0.020339684,0,0
1/26/2021,0.019802627,-0.004744967,0.028987537,-0.007168489,-0.016807118,0,0.013793322,0,0
1/25/2021,-0.023065273,0,0,-0.002853069,0,0,0.013986242,0,0
1/22/2021,0.023065273,0,0,0.004282662,0,-0.001710864,-0.020906685,0,0
1/21/2021,-0.032789823,0,0,0,0,-0.001707942,-0.006872879,0,0
1/20/2021,-0.012820688,-0.001182732,0,0,0.020202707,-0.003407158,-0.085297581,0,0
1/19/2021,0.016051709,0.011890747,-0.043172172,-0.001429593,0,0.0102565,0.071691928,0,0
1/18/2021,0,-0.004773279,0.043172172,0.014388737,0.013698844,-0.0051414,0.091937495,0,0
1/15/2021,-0.003231021,0.001191185,0,-0.014388737,0.031526254,0.017241806,0.045462374,0,0
1/14/2021,0,0,-0.014598799,0.007168489,0.003565066,-0.008658063,0.080688911,0,0
1/13/2021,0.016260521,0.004778982,-0.042559614,0,0,-0.008583744,0.016949558,0,0
1/12/2021,0.019868203,0,0.090046281,0,0.007168489,-0.006814336,0.008583744,0,0
1/11/2021,-0.019868203,-0.009535233,0,-0.014285957,0.003603608,0,0,0,0
1/8/2021,0.003284075,0.003565066,-0.003034904,0,0.007246409,0.006814336,-0.017094433,0,0
1/6/2021,-0.051293294,-0.003565066,0.030771659,0,-0.053109825,0,-0.008438869,0,0
1/5/2021,0.048009219,-0.001185537,0,0.007117468,0,0,-0.00836825,0,0
1/4/2021,0,0,0,0,0,0,0,0,0
